dataset,platform,split,label,text,context,n_context_turns,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
figlang_twitter,twitter,train,1,"@USER Yeah but that's the Old Testament , we have to unhitch from that ...","Some folks seem to forget that Jesus told his disciples to trade their clothes and buy swords . Why ? To protect themselves . Government persecution is one thing , but this wasn't that . <URL> || @USER Some people also forget that Jesus is the giver of the law at Sinai , where self defense and defense of the helpless was part and parcel of life in Israel .",2,"<USER> Yeah but that's the Old Testament , we have to unhitch from that ...","Some folks seem to forget that Jesus told his disciples to trade their clothes and buy swords . Why ? To protect themselves . Government persecution is one thing , but this wasn't that . <URL> || <USER> Some people also forget that Jesus is the giver of the law at Sinai , where self defense and defense of the helpless was part and parcel of life in Israel .",77,13,1,4.230769230769231,0,0,1,1,1,0.07692307692307693,0,0,0,0,0,0,1,False,62,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER some in Billy rays one and only hit .,"#Feminist Amy Schumer was "" just joking "" about moving to Canada if #Trump won . Miley Cyrus says was high on #crack <URL> || @USER Her Daddy must be so proud of the post-adolescent social miscreant she's turned out to be ! Tragic .",2,<USER> some in Billy rays one and only hit .,"Feminist Amy Schumer was "" just joking "" about moving to Canada if Trump won . Miley Cyrus says was high on crack <URL> || <USER> Her Daddy must be so proud of the post-adolescent social miscreant she's turned out to be ! Tragic .",46,9,1,3.5555555555555554,0,0,0,0,1,0.1111111111111111,0,0,0,0,0,0,0,False,40,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Must be CPFC as Nigel Farage supports them,"Which club have the best fans ? Semi-Final 1 of 2 Top club goes to the Final , voting closes at 6pm . RT once voted ! #SoccerAMFanCup || Which club have the best fans ? Semi-Final 2 of 2 Top club goes to the Final , voting closes at 6pm . RT once voted ! #SoccerAMFanCup",2,<USER> <USER> Must be CPFC as Nigel Farage supports them,"Which club have the best fans ? Semi-Final 1 of 2 Top club goes to the Final , voting closes at 6pm . RT once voted ! SoccerAMFanCup || Which club have the best fans ? Semi-Final 2 of 2 Top club goes to the Final , voting closes at 6pm . RT once voted ! SoccerAMFanCup",60,10,1,4.3,0,0,0,0,3,0.3,0,0,0,0,0,0,0,False,46,True,0.9125,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER Her father is an immigrant , from Palestine . Successful CA real estate developer . Muslim .",Supermodel Gigi Hadid has been crowned British Fashion Council ’ s International Model of the Year … <URL> || @USER @USER wow ! Despite her mocking Slovenians and there accents . Are we saying is okay to mock immigrants ? ? ?,2,"<USER> <USER> <USER> Her father is an immigrant , from Palestine . Successful CA real estate developer . Muslim .",Supermodel Gigi Hadid has been crowned British Fashion Council ' s International Model of the Year ... <URL> || <USER> <USER> wow ! Despite her mocking Slovenians and there accents . Are we saying is okay to mock immigrants ? ? ?,119,16,3,5.25,0,0,0,0,4,0.25,0,0,0,0,0,0,0,False,35,True,0.86875,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER Gee give em a break , they ’ ve never had to defend Australia before ! #auspol",Defence Minister @USER tells #Insiders host @USER Defence could have worked quicker to push information out about the deployment to the fire zones #AustraliaBushfires #AustraliaBurning <URL> || @USER @USER @USER This is our defence force . They can ’ t communicate . What does that tell you about the readiness of our force . The minister should at least be embarrassed by this stuff up . How does the chain of command work if even the representative in the RFS wasn ’ t told .,2,"<USER> <USER> <USER> Gee give em a break , they ' ve never had to defend Australia before ! auspol",Defence Minister <USER> tells Insiders host <USER> Defence could have worked quicker to push information out about the deployment to the fire zones AustraliaBushfires AustraliaBurning <URL> || <USER> <USER> <USER> This is our defence force . They can ' t communicate . What does that tell you about the readiness of our force . The minister should at least be embarrassed by this stuff up . How does the chain of command work if even the representative in the RFS wasn ' t told .,106,18,1,3.9444444444444446,1,0,0,0,3,0.16666666666666666,0,0,0,0,0,0,1,False,79,True,0.9416666666666667,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER rob decries fascism , then silences all those that dare disagree w / him .","@USER @USER Mr . Neyer I'm a fan . Your better than this . || @USER I already muted him , as he's obviously not interested in productive or civil discussions .",2,"<USER> <USER> rob decries fascism , then silences all those that dare disagree w / him .","<USER> <USER> Mr . Neyer I'm a fan . Your better than this . || <USER> I already muted him , as he's obviously not interested in productive or civil discussions .",92,14,1,4.642857142857143,0,0,0,0,2,0.14285714285714285,0,0,0,0,0,0,0,False,26,True,0.8999999999999999,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Awesome ! ! ! Everybody does it . That ’ s the greatest reason to do something .,This is the greatest video in the history of college football ♨ ️ ( via @USER ) <URL> || @USER @USER Hes gonna have a short career if he keeps smoking . Not good for your health,2,<USER> <USER> <USER> Awesome ! ! ! Everybody does it . That ' s the greatest reason to do something .,This is the greatest video in the history of college football ♨ ️ ( via <USER> ) <URL> || <USER> <USER> Hes gonna have a short career if he keeps smoking . Not good for your health,107,16,5,4.375,3,0,0,0,3,0.1875,0,0,0,0,0,0,0,False,31,True,0.978125,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER It tells you everything you need to know about them _,"For crying out loud , he's talking about the world in general . If you listen to his interviews he feels it's just be … <URL> || @USER - It's absolutely mind blowing that they'd follow someone they don't like , so as to post their stupid comments .",2,<USER> <USER> It tells you everything you need to know about them _,"For crying out loud , he's talking about the world in general . If you listen to his interviews he feels it's just be ... <URL> || <USER> - It's absolutely mind blowing that they'd follow someone they don't like , so as to post their stupid comments .",71,12,1,4.166666666666667,0,0,0,0,2,0.16666666666666666,0,0,0,0,0,0,0,False,42,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Or you commenting on a story you seemingly have no interest in ? #JustSayin,Kris Jenner tried to explain what's going on with Kanye and none of it made sense <URL> <URL> || @USER probably makes as much sense as why you're reporting on it,2,<USER> <USER> Or you commenting on a story you seemingly have no interest in ? JustSayin,Kris Jenner tried to explain what's going on with Kanye and none of it made sense <URL> <URL> || <USER> probably makes as much sense as why you're reporting on it,94,15,1,4.533333333333333,0,1,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,False,30,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER Have at it soyboy , I ’ m sure you & your 3 followers are gonna cause some serious havoc <URL>","ATTENTION MY FELLOW AMERICANS ! ! this guy @USER is twitters version of Permit Patty . He brags about banning Trump supporters . Block & Avoid ! @USER @USER <URL> || @USER @USER @USER The first one greybeardtrumpsucker , 36k followers ! I ’ m gonna be bust for weeks , thanks again for notifying me of the true trump terrorists , Soros will say hi 👋 soon",2,"<USER> <USER> <USER> Have at it soyboy , I ' m sure you & your 3 followers are gonna cause some serious havoc <URL>","ATTENTION MY FELLOW AMERICANS ! ! this guy <USER> is twitters version of Permit Patty . He brags about banning Trump supporters . Block & Avoid ! <USER> <USER> <URL> || <USER> <USER> <USER> The first one greybeardtrumpsucker , 36k followers ! I ' m gonna be bust for weeks , thanks again for notifying me of the true trump terrorists , Soros will say hi 👋 soon",121,21,1,3.857142857142857,0,0,0,0,4,0.19047619047619047,0,0,0,0,0,0,1,False,56,True,0.9833333333333334,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Georgie hating on women again I see . Only got her job in news by wearing a short skirt and low cut top,"On the negative side , that Williams earns $ 3m for that win , same as the men , is an embarrassment . || @USER 100 % agree , nothing to do with equal pay at all , women just do not have as many sets ( i . e . Workload ) as men in grand slams",2,<USER> <USER> Georgie hating on women again I see . Only got her job in news by wearing a short skirt and low cut top,"On the negative side , that Williams earns $ 3m for that win , same as the men , is an embarrassment . || <USER> 100 % agree , nothing to do with equal pay at all , women just do not have as many sets ( i . e . Workload ) as men in grand slams",121,24,1,3.6666666666666665,0,0,0,0,2,0.08333333333333333,0,0,0,0,0,0,0,False,44,True,0.978125,True,heuristic-high
figlang_twitter,twitter,train,1,@USER Im sure he'll tell us when its time to sell,"If anybody knows how I can get some "" torque "" on my trades please contact me . Physics degrees preferred . 🙄 || @USER Serepta CEO coming up on CNBC that could get a move on your position",2,<USER> Im sure he'll tell us when its time to sell,"If anybody knows how I can get some "" torque "" on my trades please contact me . Physics degrees preferred . 🙄 || <USER> Serepta CEO coming up on CNBC that could get a move on your position",52,11,1,3.4545454545454546,0,0,0,0,1,0.09090909090909091,0,0,0,0,0,0,1,False,33,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER Wait I'm confused , did President Trump shoot down the jet or did Iran ? 🤔",Trump ’ s “ imminent threat ” is the new “ WMD ” : there ’ s no evidence given for either . || @USER @USER Here ’ s the way it looks : Trump needed to do something dramatic in order to keep loyalty in the senate . He killed this Iranian but as a result 176 innocents died . Trump is the real monster here .,2,"<USER> <USER> <USER> Wait I'm confused , did President Trump shoot down the jet or did Iran ? 🤔","Trump ' s "" imminent threat "" is the new "" WMD "" : there ' s no evidence given for either . || <USER> <USER> Here ' s the way it looks : Trump needed to do something dramatic in order to keep loyalty in the senate . He killed this Iranian but as a result 176 innocents died . Trump is the real monster here .",101,16,1,4.25,0,1,0,0,3,0.1875,1,0,0,0,0,0,0,False,56,True,0.86875,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Oh . How scandalous ! You want people to feel comfortable ! How dare you !,"Incredibly pleased to report that there's someone doing an angry tweet thread about my agency's submissions guidelines , and that this thread concludes with "" America and the West are in serious trouble . "" Have a great Wednesday everyone || @USER @USER I just looked at the submission and guidelines and now I'm confused . They're like ... Standard ?",2,<USER> <USER> Oh . How scandalous ! You want people to feel comfortable ! How dare you !,"Incredibly pleased to report that there's someone doing an angry tweet thread about my agency's submissions guidelines , and that this thread concludes with "" America and the West are in serious trouble . "" Have a great Wednesday everyone || <USER> <USER> I just looked at the submission and guidelines and now I'm confused . They're like ... Standard ?",92,14,4,4.5,3,0,0,0,2,0.14285714285714285,0,0,0,0,0,0,1,False,53,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER But wait , that doesn't make sense to me . I keep being told Kelly throws his players under the bus .","I played on an option team , coached on one & coached against several . With that in mind , I'm incredibly perplexed by BK's comments on Jarron || @USER sounds like a coach who is protecting a player who might not have had much of a desire to play .",2,"<USER> But wait , that doesn't make sense to me . I keep being told Kelly throws his players under the bus .","I played on an option team , coached on one & coached against several . With that in mind , I'm incredibly perplexed by BK's comments on Jarron || <USER> sounds like a coach who is protecting a player who might not have had much of a desire to play .",110,20,2,4.05,0,0,0,0,1,0.05,0,0,0,0,0,0,0,False,45,True,1.0,True,heuristic-high
